fname,vid,fid
./validation/S05/c025/img1/002812.jpg,1032,11
./validation/S05/c025/img1/002813.jpg,1032,12
./validation/S05/c025/img1/002814.jpg,1032,13
./validation/S05/c025/img1/002815.jpg,1032,14
./validation/S05/c025/img1/002816.jpg,1032,15
./validation/S05/c025/img1/002817.jpg,1032,16
./validation/S05/c025/img1/002818.jpg,1032,17
./validation/S05/c025/img1/002819.jpg,1032,18
./validation/S05/c025/img1/002820.jpg,1032,19
./validation/S05/c025/img1/002821.jpg,1032,20
./validation/S05/c025/img1/002822.jpg,1032,21
./validation/S05/c025/img1/002849.jpg,1032,48
./validation/S05/c025/img1/002850.jpg,1032,49
./validation/S05/c025/img1/002851.jpg,1033,0
./validation/S05/c025/img1/002852.jpg,1033,1
./validation/S05/c025/img1/002853.jpg,1033,2
./validation/S05/c025/img1/002854.jpg,1033,3
./validation/S05/c025/img1/002855.jpg,1033,4
./validation/S05/c025/img1/002856.jpg,1033,5
./validation/S05/c025/img1/002857.jpg,1033,6
./validation/S05/c025/img1/002858.jpg,1033,7
./validation/S05/c025/img1/002859.jpg,1033,8
./validation/S05/c025/img1/002860.jpg,1033,9
./validation/S05/c025/img1/002861.jpg,1033,10
./validation/S05/c025/img1/002862.jpg,1033,11
./validation/S05/c025/img1/002863.jpg,1033,12
./validation/S05/c025/img1/002864.jpg,1033,13
./validation/S05/c025/img1/002865.jpg,1033,14
./validation/S05/c025/img1/002866.jpg,1033,15
./validation/S05/c025/img1/002867.jpg,1033,16
./validation/S05/c025/img1/002868.jpg,1033,17
./validation/S05/c025/img1/002869.jpg,1033,18
./validation/S05/c025/img1/002870.jpg,1033,19
./validation/S05/c025/img1/002871.jpg,1033,20
./validation/S05/c025/img1/002872.jpg,1033,21
./validation/S05/c025/img1/002873.jpg,1033,22
./validation/S05/c025/img1/002874.jpg,1033,23
./validation/S05/c025/img1/002875.jpg,1033,24
./validation/S05/c025/img1/002876.jpg,1033,25
./validation/S05/c025/img1/002877.jpg,1033,26
./validation/S05/c025/img1/002878.jpg,1033,27
./validation/S05/c025/img1/002879.jpg,1033,28
./validation/S05/c025/img1/002880.jpg,1033,29
./validation/S05/c025/img1/002881.jpg,1033,30
./validation/S05/c025/img1/002882.jpg,1033,31
./validation/S05/c025/img1/002883.jpg,1033,32
./validation/S05/c025/img1/002884.jpg,1033,33
./validation/S05/c025/img1/002885.jpg,1033,34
./validation/S05/c025/img1/002886.jpg,1033,35
./validation/S05/c025/img1/002887.jpg,1033,36
./validation/S05/c025/img1/002888.jpg,1033,37
./validation/S05/c025/img1/002889.jpg,1033,38
./validation/S05/c025/img1/002890.jpg,1033,39
./validation/S05/c025/img1/002891.jpg,1033,40
./validation/S05/c025/img1/002892.jpg,1033,41
./validation/S05/c025/img1/002893.jpg,1033,42
./validation/S05/c025/img1/002894.jpg,1033,43
./validation/S05/c025/img1/002895.jpg,1033,44
./validation/S05/c025/img1/002896.jpg,1033,45
./validation/S05/c025/img1/002897.jpg,1033,46
./validation/S05/c025/img1/002898.jpg,1033,47
./validation/S05/c025/img1/002899.jpg,1033,48
./validation/S05/c025/img1/002900.jpg,1033,49
./validation/S05/c025/img1/002901.jpg,1034,0
./validation/S05/c025/img1/002902.jpg,1034,1
./validation/S05/c025/img1/002903.jpg,1034,2
./validation/S05/c025/img1/002904.jpg,1034,3
./validation/S05/c025/img1/002907.jpg,1034,6
./validation/S05/c025/img1/002908.jpg,1034,7
./validation/S05/c025/img1/002909.jpg,1034,8
./validation/S05/c025/img1/002910.jpg,1034,9
./validation/S05/c025/img1/002919.jpg,1034,18
./validation/S05/c025/img1/002920.jpg,1034,19
./validation/S05/c025/img1/002921.jpg,1034,20
./validation/S05/c025/img1/002922.jpg,1034,21
./validation/S05/c025/img1/002923.jpg,1034,22
./validation/S05/c025/img1/002924.jpg,1034,23
./validation/S05/c025/img1/002925.jpg,1034,24
./validation/S05/c025/img1/002926.jpg,1034,25
./validation/S05/c025/img1/002927.jpg,1034,26
./validation/S05/c025/img1/002928.jpg,1034,27
./validation/S05/c025/img1/002929.jpg,1034,28
./validation/S05/c025/img1/002930.jpg,1034,29
./validation/S05/c025/img1/002931.jpg,1034,30
./validation/S05/c025/img1/002932.jpg,1034,31
./validation/S05/c025/img1/002933.jpg,1034,32
./validation/S05/c025/img1/002934.jpg,1034,33
./validation/S05/c025/img1/002935.jpg,1034,34
./validation/S05/c025/img1/002936.jpg,1034,35
./validation/S05/c025/img1/002937.jpg,1034,36
./validation/S05/c025/img1/002938.jpg,1034,37
./validation/S05/c025/img1/002939.jpg,1034,38
./validation/S05/c025/img1/002940.jpg,1034,39
./validation/S05/c025/img1/002941.jpg,1034,40
./validation/S05/c025/img1/002942.jpg,1034,41
./validation/S05/c025/img1/002943.jpg,1034,42
./validation/S05/c025/img1/002944.jpg,1034,43
./validation/S05/c025/img1/002945.jpg,1034,44
./validation/S05/c025/img1/002946.jpg,1034,45
./validation/S05/c025/img1/002947.jpg,1034,46
./validation/S05/c025/img1/002948.jpg,1034,47
./validation/S05/c025/img1/002949.jpg,1034,48
./validation/S05/c025/img1/002950.jpg,1034,49
./validation/S05/c025/img1/002951.jpg,1035,0
./validation/S05/c025/img1/002952.jpg,1035,1
./validation/S05/c025/img1/002953.jpg,1035,2
./validation/S05/c025/img1/002954.jpg,1035,3
./validation/S05/c025/img1/002955.jpg,1035,4
./validation/S05/c025/img1/002956.jpg,1035,5
./validation/S05/c025/img1/002957.jpg,1035,6
./validation/S05/c025/img1/002958.jpg,1035,7
./validation/S05/c025/img1/002959.jpg,1035,8
./validation/S05/c025/img1/002960.jpg,1035,9
./validation/S05/c025/img1/002961.jpg,1035,10
./validation/S05/c025/img1/002962.jpg,1035,11
./validation/S05/c025/img1/002963.jpg,1035,12
./validation/S05/c025/img1/002964.jpg,1035,13
./validation/S05/c025/img1/002965.jpg,1035,14
./validation/S05/c025/img1/002966.jpg,1035,15
./validation/S05/c025/img1/002967.jpg,1035,16
./validation/S05/c025/img1/002968.jpg,1035,17
./validation/S05/c025/img1/002969.jpg,1035,18
./validation/S05/c025/img1/002970.jpg,1035,19
./validation/S05/c025/img1/002971.jpg,1035,20
./validation/S05/c025/img1/002972.jpg,1035,21
./validation/S05/c025/img1/002973.jpg,1035,22
./validation/S05/c025/img1/002974.jpg,1035,23
./validation/S05/c025/img1/002975.jpg,1035,24
./validation/S05/c025/img1/002976.jpg,1035,25
./validation/S05/c025/img1/002977.jpg,1035,26
./validation/S05/c025/img1/002978.jpg,1035,27
./validation/S05/c025/img1/002979.jpg,1035,28
./validation/S05/c025/img1/002980.jpg,1035,29
./validation/S05/c025/img1/002981.jpg,1035,30
./validation/S05/c025/img1/002982.jpg,1035,31
./validation/S05/c025/img1/002983.jpg,1035,32
./validation/S05/c025/img1/002984.jpg,1035,33
./validation/S05/c025/img1/002985.jpg,1035,34
./validation/S05/c025/img1/002986.jpg,1035,35
./validation/S05/c025/img1/002987.jpg,1035,36
./validation/S05/c025/img1/002988.jpg,1035,37
./validation/S05/c025/img1/002989.jpg,1035,38
./validation/S05/c025/img1/002990.jpg,1035,39
./validation/S05/c025/img1/002991.jpg,1035,40
./validation/S05/c025/img1/002992.jpg,1035,41
./validation/S05/c025/img1/002993.jpg,1035,42
./validation/S05/c025/img1/002994.jpg,1035,43
./validation/S05/c025/img1/002995.jpg,1035,44
./validation/S05/c025/img1/002996.jpg,1035,45
./validation/S05/c025/img1/002997.jpg,1035,46
./validation/S05/c025/img1/002998.jpg,1035,47
./validation/S05/c025/img1/002999.jpg,1035,48
./validation/S05/c025/img1/003000.jpg,1035,49
./validation/S05/c025/img1/003001.jpg,1036,0
./validation/S05/c025/img1/003002.jpg,1036,1
./validation/S05/c025/img1/003003.jpg,1036,2
./validation/S05/c025/img1/003004.jpg,1036,3
./validation/S05/c025/img1/003005.jpg,1036,4
./validation/S05/c025/img1/003006.jpg,1036,5
./validation/S05/c025/img1/003007.jpg,1036,6
./validation/S05/c025/img1/003008.jpg,1036,7
./validation/S05/c025/img1/003009.jpg,1036,8
./validation/S05/c025/img1/003010.jpg,1036,9
./validation/S05/c025/img1/003011.jpg,1036,10
./validation/S05/c025/img1/003012.jpg,1036,11
./validation/S05/c025/img1/003013.jpg,1036,12
./validation/S05/c025/img1/003014.jpg,1036,13
./validation/S05/c025/img1/003015.jpg,1036,14
./validation/S05/c025/img1/003016.jpg,1036,15
./validation/S05/c025/img1/003017.jpg,1036,16
./validation/S05/c025/img1/003018.jpg,1036,17
./validation/S05/c025/img1/003019.jpg,1036,18
./validation/S05/c025/img1/003020.jpg,1036,19
./validation/S05/c025/img1/003021.jpg,1036,20
./validation/S05/c025/img1/003022.jpg,1036,21
./validation/S05/c025/img1/003023.jpg,1036,22
./validation/S05/c025/img1/003024.jpg,1036,23
./validation/S05/c025/img1/003025.jpg,1036,24
./validation/S05/c025/img1/003026.jpg,1036,25
./validation/S05/c025/img1/003027.jpg,1036,26
./validation/S05/c025/img1/003028.jpg,1036,27
./validation/S05/c025/img1/003029.jpg,1036,28
./validation/S05/c025/img1/003030.jpg,1036,29
./validation/S05/c025/img1/003031.jpg,1036,30
./validation/S05/c025/img1/003032.jpg,1036,31
./validation/S05/c025/img1/003033.jpg,1036,32
./validation/S05/c025/img1/003034.jpg,1036,33
./validation/S05/c025/img1/003035.jpg,1036,34
./validation/S05/c025/img1/003036.jpg,1036,35
./validation/S05/c025/img1/003037.jpg,1036,36
./validation/S05/c025/img1/003038.jpg,1036,37
./validation/S05/c025/img1/003039.jpg,1036,38
./validation/S05/c025/img1/003040.jpg,1036,39
./validation/S05/c025/img1/003041.jpg,1036,40
./validation/S05/c025/img1/003042.jpg,1036,41
./validation/S05/c025/img1/003043.jpg,1036,42
./validation/S05/c025/img1/003044.jpg,1036,43
./validation/S05/c025/img1/003045.jpg,1036,44
./validation/S05/c025/img1/003046.jpg,1036,45
./validation/S05/c025/img1/003047.jpg,1036,46
./validation/S05/c025/img1/003048.jpg,1036,47
./validation/S05/c025/img1/003049.jpg,1036,48
./validation/S05/c025/img1/003050.jpg,1036,49
./validation/S05/c025/img1/003051.jpg,1037,0
./validation/S05/c025/img1/003052.jpg,1037,1
./validation/S05/c025/img1/003053.jpg,1037,2
./validation/S05/c025/img1/003054.jpg,1037,3
./validation/S05/c025/img1/003055.jpg,1037,4
./validation/S05/c025/img1/003056.jpg,1037,5
./validation/S05/c025/img1/003057.jpg,1037,6
./validation/S05/c025/img1/003058.jpg,1037,7
./validation/S05/c025/img1/003059.jpg,1037,8
./validation/S05/c025/img1/003060.jpg,1037,9
./validation/S05/c025/img1/003061.jpg,1037,10
./validation/S05/c025/img1/003062.jpg,1037,11
./validation/S05/c025/img1/003063.jpg,1037,12
./validation/S05/c025/img1/003064.jpg,1037,13
./validation/S05/c025/img1/003065.jpg,1037,14
./validation/S05/c025/img1/003066.jpg,1037,15
./validation/S05/c025/img1/003067.jpg,1037,16
./validation/S05/c025/img1/003068.jpg,1037,17
./validation/S05/c025/img1/003069.jpg,1037,18
./validation/S05/c025/img1/003070.jpg,1037,19
./validation/S05/c025/img1/003071.jpg,1037,20
./validation/S05/c025/img1/003072.jpg,1037,21
./validation/S05/c025/img1/003073.jpg,1037,22
./validation/S05/c025/img1/003074.jpg,1037,23
./validation/S05/c025/img1/003075.jpg,1037,24
./validation/S05/c025/img1/003076.jpg,1037,25
./validation/S05/c025/img1/003077.jpg,1037,26
./validation/S05/c025/img1/003078.jpg,1037,27
./validation/S05/c025/img1/003079.jpg,1037,28
./validation/S05/c025/img1/003080.jpg,1037,29
./validation/S05/c025/img1/003081.jpg,1037,30
./validation/S05/c025/img1/003082.jpg,1037,31
./validation/S05/c025/img1/003083.jpg,1037,32
./validation/S05/c025/img1/003084.jpg,1037,33
./validation/S05/c025/img1/003085.jpg,1037,34
./validation/S05/c025/img1/003086.jpg,1037,35
./validation/S05/c025/img1/003087.jpg,1037,36
./validation/S05/c025/img1/003088.jpg,1037,37
./validation/S05/c025/img1/003089.jpg,1037,38
./validation/S05/c025/img1/003090.jpg,1037,39
./validation/S05/c025/img1/003091.jpg,1037,40
./validation/S05/c025/img1/003092.jpg,1037,41
./validation/S05/c025/img1/003093.jpg,1037,42
./validation/S05/c025/img1/003094.jpg,1037,43
./validation/S05/c025/img1/003150.jpg,1038,49
./validation/S05/c025/img1/003151.jpg,1039,0
./validation/S05/c025/img1/003152.jpg,1039,1
./validation/S05/c025/img1/003153.jpg,1039,2
./validation/S05/c025/img1/003154.jpg,1039,3
./validation/S05/c025/img1/003155.jpg,1039,4
./validation/S05/c025/img1/003156.jpg,1039,5
./validation/S05/c025/img1/003157.jpg,1039,6
./validation/S05/c025/img1/003158.jpg,1039,7
./validation/S05/c025/img1/003159.jpg,1039,8
./validation/S05/c025/img1/003160.jpg,1039,9
./validation/S05/c025/img1/003161.jpg,1039,10
./validation/S05/c025/img1/003162.jpg,1039,11
./validation/S05/c025/img1/003163.jpg,1039,12
./validation/S05/c025/img1/003164.jpg,1039,13
./validation/S05/c025/img1/003165.jpg,1039,14
./validation/S05/c025/img1/003166.jpg,1039,15
./validation/S05/c025/img1/003167.jpg,1039,16
./validation/S05/c025/img1/003168.jpg,1039,17
./validation/S05/c025/img1/003169.jpg,1039,18
./validation/S05/c025/img1/003170.jpg,1039,19
./validation/S05/c025/img1/003171.jpg,1039,20
./validation/S05/c025/img1/003172.jpg,1039,21
./validation/S05/c025/img1/003173.jpg,1039,22
./validation/S05/c025/img1/003174.jpg,1039,23
./validation/S05/c025/img1/003175.jpg,1039,24
./validation/S05/c025/img1/003176.jpg,1039,25
./validation/S05/c025/img1/003177.jpg,1039,26
./validation/S05/c025/img1/003178.jpg,1039,27
./validation/S05/c025/img1/003179.jpg,1039,28
./validation/S05/c025/img1/003180.jpg,1039,29
./validation/S05/c025/img1/003181.jpg,1039,30
./validation/S05/c025/img1/003182.jpg,1039,31
./validation/S05/c025/img1/003183.jpg,1039,32
./validation/S05/c025/img1/003184.jpg,1039,33
./validation/S05/c025/img1/003185.jpg,1039,34
./validation/S05/c025/img1/003186.jpg,1039,35
./validation/S05/c025/img1/003187.jpg,1039,36
./validation/S05/c025/img1/003188.jpg,1039,37
./validation/S05/c025/img1/003189.jpg,1039,38
./validation/S05/c025/img1/003190.jpg,1039,39
./validation/S05/c025/img1/003191.jpg,1039,40
./validation/S05/c025/img1/003192.jpg,1039,41
./validation/S05/c025/img1/003193.jpg,1039,42
./validation/S05/c025/img1/003194.jpg,1039,43
./validation/S05/c025/img1/003195.jpg,1039,44
./validation/S05/c025/img1/003196.jpg,1039,45
./validation/S05/c025/img1/003197.jpg,1039,46
./validation/S05/c025/img1/003198.jpg,1039,47
./validation/S05/c025/img1/003199.jpg,1039,48
./validation/S05/c025/img1/003231.jpg,1040,30
./validation/S05/c025/img1/003232.jpg,1040,31
./validation/S05/c025/img1/003233.jpg,1040,32
./validation/S05/c025/img1/003234.jpg,1040,33
./validation/S05/c025/img1/003235.jpg,1040,34
./validation/S05/c025/img1/003236.jpg,1040,35
./validation/S05/c025/img1/003237.jpg,1040,36
./validation/S05/c025/img1/003238.jpg,1040,37
./validation/S05/c025/img1/003239.jpg,1040,38
./validation/S05/c025/img1/003240.jpg,1040,39
./validation/S05/c025/img1/003241.jpg,1040,40
./validation/S05/c025/img1/003242.jpg,1040,41
./validation/S05/c025/img1/003243.jpg,1040,42
./validation/S05/c025/img1/003244.jpg,1040,43
./validation/S05/c025/img1/003245.jpg,1040,44
./validation/S05/c025/img1/003246.jpg,1040,45
./validation/S05/c025/img1/003247.jpg,1040,46
./validation/S05/c025/img1/003248.jpg,1040,47
./validation/S05/c025/img1/003249.jpg,1040,48
./validation/S05/c025/img1/003250.jpg,1040,49
./validation/S05/c025/img1/003251.jpg,1041,0
./validation/S05/c025/img1/003252.jpg,1041,1
./validation/S05/c025/img1/003253.jpg,1041,2
./validation/S05/c025/img1/003254.jpg,1041,3
./validation/S05/c025/img1/003255.jpg,1041,4
./validation/S05/c025/img1/003256.jpg,1041,5
./validation/S05/c025/img1/003257.jpg,1041,6
./validation/S05/c025/img1/003258.jpg,1041,7
./validation/S05/c025/img1/003259.jpg,1041,8
./validation/S05/c025/img1/003260.jpg,1041,9
./validation/S05/c025/img1/003261.jpg,1041,10
./validation/S05/c025/img1/003262.jpg,1041,11
./validation/S05/c025/img1/003263.jpg,1041,12
./validation/S05/c025/img1/003264.jpg,1041,13
./validation/S05/c025/img1/003265.jpg,1041,14
./validation/S05/c025/img1/003266.jpg,1041,15
./validation/S05/c025/img1/003267.jpg,1041,16
./validation/S05/c025/img1/003268.jpg,1041,17
./validation/S05/c025/img1/003269.jpg,1041,18
./validation/S05/c025/img1/003270.jpg,1041,19
./validation/S05/c025/img1/003271.jpg,1041,20
./validation/S05/c025/img1/003272.jpg,1041,21
./validation/S05/c025/img1/003273.jpg,1041,22
./validation/S05/c025/img1/003274.jpg,1041,23
./validation/S05/c025/img1/003275.jpg,1041,24
./validation/S05/c025/img1/003276.jpg,1041,25
./validation/S05/c025/img1/003277.jpg,1041,26
./validation/S05/c025/img1/003278.jpg,1041,27
./validation/S05/c025/img1/003279.jpg,1041,28
./validation/S05/c025/img1/003280.jpg,1041,29
./validation/S05/c025/img1/003281.jpg,1041,30
./validation/S05/c025/img1/003282.jpg,1041,31
./validation/S05/c025/img1/003283.jpg,1041,32
./validation/S05/c025/img1/003284.jpg,1041,33
./validation/S05/c025/img1/003285.jpg,1041,34
./validation/S05/c025/img1/003286.jpg,1041,35
./validation/S05/c025/img1/003287.jpg,1041,36
./validation/S05/c025/img1/003288.jpg,1041,37
./validation/S05/c025/img1/003289.jpg,1041,38
./validation/S05/c025/img1/003290.jpg,1041,39
./validation/S05/c025/img1/003291.jpg,1041,40
./validation/S05/c025/img1/003292.jpg,1041,41
./validation/S05/c025/img1/003293.jpg,1041,42
./validation/S05/c025/img1/003294.jpg,1041,43
./validation/S05/c025/img1/003316.jpg,1042,15
./validation/S05/c025/img1/003317.jpg,1042,16
./validation/S05/c025/img1/003318.jpg,1042,17
./validation/S05/c025/img1/003319.jpg,1042,18
./validation/S05/c025/img1/003320.jpg,1042,19
./validation/S05/c025/img1/003321.jpg,1042,20
./validation/S05/c025/img1/003322.jpg,1042,21
./validation/S05/c025/img1/003323.jpg,1042,22
./validation/S05/c025/img1/003324.jpg,1042,23
./validation/S05/c025/img1/003325.jpg,1042,24
./validation/S05/c025/img1/003326.jpg,1042,25
./validation/S05/c025/img1/003327.jpg,1042,26
./validation/S05/c025/img1/003328.jpg,1042,27
./validation/S05/c025/img1/003329.jpg,1042,28
./validation/S05/c025/img1/003330.jpg,1042,29
./validation/S05/c025/img1/003331.jpg,1042,30
./validation/S05/c025/img1/003332.jpg,1042,31
./validation/S05/c025/img1/003333.jpg,1042,32
./validation/S05/c025/img1/003334.jpg,1042,33
./validation/S05/c025/img1/003335.jpg,1042,34
./validation/S05/c025/img1/003336.jpg,1042,35
./validation/S05/c025/img1/003337.jpg,1042,36
./validation/S05/c025/img1/003338.jpg,1042,37
./validation/S05/c025/img1/003339.jpg,1042,38
./validation/S05/c025/img1/003340.jpg,1042,39
./validation/S05/c025/img1/003341.jpg,1042,40
./validation/S05/c025/img1/003342.jpg,1042,41
./validation/S05/c025/img1/003343.jpg,1042,42
./validation/S05/c025/img1/003344.jpg,1042,43
./validation/S05/c025/img1/003345.jpg,1042,44
./validation/S05/c025/img1/003346.jpg,1042,45
./validation/S05/c025/img1/003347.jpg,1042,46
./validation/S05/c025/img1/003348.jpg,1042,47
./validation/S05/c025/img1/003349.jpg,1042,48
./validation/S05/c025/img1/003350.jpg,1042,49
./validation/S05/c025/img1/003351.jpg,1043,0
./validation/S05/c025/img1/003352.jpg,1043,1
./validation/S05/c025/img1/003353.jpg,1043,2
./validation/S05/c025/img1/003354.jpg,1043,3
./validation/S05/c025/img1/003355.jpg,1043,4
./validation/S05/c025/img1/003356.jpg,1043,5
./validation/S05/c025/img1/003357.jpg,1043,6
./validation/S05/c025/img1/003379.jpg,1043,28
./validation/S05/c025/img1/003380.jpg,1043,29
./validation/S05/c025/img1/003381.jpg,1043,30
./validation/S05/c025/img1/003382.jpg,1043,31
./validation/S05/c025/img1/003383.jpg,1043,32
./validation/S05/c025/img1/003384.jpg,1043,33
./validation/S05/c025/img1/003385.jpg,1043,34
./validation/S05/c025/img1/003386.jpg,1043,35
./validation/S05/c025/img1/003387.jpg,1043,36
./validation/S05/c025/img1/003388.jpg,1043,37
./validation/S05/c025/img1/003389.jpg,1043,38
./validation/S05/c025/img1/003390.jpg,1043,39
./validation/S05/c025/img1/003391.jpg,1043,40
./validation/S05/c025/img1/003392.jpg,1043,41
./validation/S05/c025/img1/003393.jpg,1043,42
./validation/S05/c025/img1/003394.jpg,1043,43
./validation/S05/c025/img1/003395.jpg,1043,44
./validation/S05/c025/img1/003396.jpg,1043,45
./validation/S05/c025/img1/003397.jpg,1043,46
./validation/S05/c025/img1/003398.jpg,1043,47
./validation/S05/c025/img1/003399.jpg,1043,48
./validation/S05/c025/img1/003400.jpg,1043,49
./validation/S05/c025/img1/003401.jpg,1044,0
./validation/S05/c025/img1/003402.jpg,1044,1
./validation/S05/c025/img1/003403.jpg,1044,2
./validation/S05/c025/img1/003404.jpg,1044,3
./validation/S05/c025/img1/003405.jpg,1044,4
./validation/S05/c025/img1/003406.jpg,1044,5
./validation/S05/c025/img1/003407.jpg,1044,6
./validation/S05/c025/img1/003408.jpg,1044,7
./validation/S05/c025/img1/003409.jpg,1044,8
./validation/S05/c025/img1/003410.jpg,1044,9
./validation/S05/c025/img1/003411.jpg,1044,10
./validation/S05/c025/img1/003412.jpg,1044,11
./validation/S05/c025/img1/003413.jpg,1044,12
./validation/S05/c025/img1/003414.jpg,1044,13
./validation/S05/c025/img1/003415.jpg,1044,14
./validation/S05/c025/img1/003416.jpg,1044,15
./validation/S05/c025/img1/003417.jpg,1044,16
./validation/S05/c025/img1/003418.jpg,1044,17
./validation/S05/c025/img1/003419.jpg,1044,18
./validation/S05/c025/img1/003420.jpg,1044,19
./validation/S05/c025/img1/003421.jpg,1044,20
./validation/S05/c025/img1/003422.jpg,1044,21
./validation/S05/c025/img1/003423.jpg,1044,22
./validation/S05/c025/img1/003483.jpg,1045,32
./validation/S05/c025/img1/003484.jpg,1045,33
./validation/S05/c025/img1/003485.jpg,1045,34
./validation/S05/c025/img1/003486.jpg,1045,35
./validation/S05/c025/img1/003487.jpg,1045,36
./validation/S05/c025/img1/003488.jpg,1045,37
./validation/S05/c025/img1/003489.jpg,1045,38
./validation/S05/c025/img1/003490.jpg,1045,39
./validation/S05/c025/img1/003491.jpg,1045,40
./validation/S05/c025/img1/003492.jpg,1045,41
./validation/S05/c025/img1/003493.jpg,1045,42
./validation/S05/c025/img1/003494.jpg,1045,43
./validation/S05/c025/img1/003495.jpg,1045,44
./validation/S05/c025/img1/003496.jpg,1045,45
./validation/S05/c025/img1/003497.jpg,1045,46
./validation/S05/c025/img1/003498.jpg,1045,47
./validation/S05/c025/img1/003499.jpg,1045,48
./validation/S05/c025/img1/003500.jpg,1045,49
./validation/S05/c025/img1/003501.jpg,1046,0
./validation/S05/c025/img1/003502.jpg,1046,1
./validation/S05/c025/img1/003503.jpg,1046,2
./validation/S05/c025/img1/003504.jpg,1046,3
./validation/S05/c025/img1/003505.jpg,1046,4
./validation/S05/c025/img1/003506.jpg,1046,5
./validation/S05/c025/img1/003507.jpg,1046,6
./validation/S05/c025/img1/003508.jpg,1046,7
./validation/S05/c025/img1/003509.jpg,1046,8
./validation/S05/c025/img1/003510.jpg,1046,9
./validation/S05/c025/img1/003511.jpg,1046,10
./validation/S05/c025/img1/003512.jpg,1046,11
./validation/S05/c025/img1/003513.jpg,1046,12
./validation/S05/c025/img1/003514.jpg,1046,13
./validation/S05/c025/img1/003515.jpg,1046,14
./validation/S05/c025/img1/003516.jpg,1046,15
./validation/S05/c025/img1/003517.jpg,1046,16
./validation/S05/c025/img1/003518.jpg,1046,17
./validation/S05/c025/img1/003519.jpg,1046,18
./validation/S05/c025/img1/003520.jpg,1046,19
./validation/S05/c025/img1/003521.jpg,1046,20
./validation/S05/c025/img1/003522.jpg,1046,21
./validation/S05/c025/img1/003523.jpg,1046,22
./validation/S05/c025/img1/003524.jpg,1046,23
./validation/S05/c025/img1/003525.jpg,1046,24
./validation/S05/c025/img1/003526.jpg,1046,25
./validation/S05/c025/img1/003527.jpg,1046,26
./validation/S05/c025/img1/003528.jpg,1046,27
./validation/S05/c025/img1/003529.jpg,1046,28
./validation/S05/c025/img1/003530.jpg,1046,29
./validation/S05/c025/img1/003531.jpg,1046,30
./validation/S05/c025/img1/003532.jpg,1046,31
./validation/S05/c025/img1/003533.jpg,1046,32
./validation/S05/c025/img1/003534.jpg,1046,33
./validation/S05/c025/img1/003535.jpg,1046,34
./validation/S05/c025/img1/003536.jpg,1046,35
./validation/S05/c025/img1/003537.jpg,1046,36
./validation/S05/c025/img1/003538.jpg,1046,37
./validation/S05/c025/img1/003539.jpg,1046,38
./validation/S05/c025/img1/003540.jpg,1046,39
./validation/S05/c025/img1/003541.jpg,1046,40
./validation/S05/c025/img1/003542.jpg,1046,41
./validation/S05/c025/img1/003543.jpg,1046,42
./validation/S05/c025/img1/003544.jpg,1046,43
./validation/S05/c025/img1/003545.jpg,1046,44
./validation/S05/c025/img1/003546.jpg,1046,45
./validation/S05/c025/img1/003547.jpg,1046,46
./validation/S05/c025/img1/003548.jpg,1046,47
./validation/S05/c025/img1/003549.jpg,1046,48
./validation/S05/c025/img1/003550.jpg,1046,49
./validation/S05/c025/img1/003551.jpg,1047,0
./validation/S05/c025/img1/003552.jpg,1047,1
./validation/S05/c025/img1/003553.jpg,1047,2
./validation/S05/c025/img1/003554.jpg,1047,3
./validation/S05/c025/img1/003555.jpg,1047,4
./validation/S05/c025/img1/003556.jpg,1047,5
./validation/S05/c025/img1/003557.jpg,1047,6
./validation/S05/c025/img1/003558.jpg,1047,7
./validation/S05/c025/img1/003559.jpg,1047,8
./validation/S05/c025/img1/003560.jpg,1047,9
./validation/S05/c025/img1/003561.jpg,1047,10
./validation/S05/c025/img1/003562.jpg,1047,11
./validation/S05/c025/img1/003563.jpg,1047,12
./validation/S05/c025/img1/003564.jpg,1047,13
./validation/S05/c025/img1/003565.jpg,1047,14
./validation/S05/c025/img1/003566.jpg,1047,15
./validation/S05/c025/img1/003567.jpg,1047,16
./validation/S05/c025/img1/003568.jpg,1047,17
./validation/S05/c025/img1/003569.jpg,1047,18
./validation/S05/c025/img1/003570.jpg,1047,19
./validation/S05/c025/img1/003571.jpg,1047,20
./validation/S05/c025/img1/003572.jpg,1047,21
./validation/S05/c025/img1/003573.jpg,1047,22
./validation/S05/c025/img1/003574.jpg,1047,23
./validation/S05/c025/img1/003575.jpg,1047,24
./validation/S05/c025/img1/003576.jpg,1047,25
./validation/S05/c025/img1/003577.jpg,1047,26
./validation/S05/c025/img1/003578.jpg,1047,27
./validation/S05/c025/img1/003579.jpg,1047,28
./validation/S05/c025/img1/003580.jpg,1047,29
./validation/S05/c025/img1/003620.jpg,1048,19
./validation/S05/c025/img1/003621.jpg,1048,20
./validation/S05/c025/img1/003622.jpg,1048,21
./validation/S05/c025/img1/003623.jpg,1048,22
./validation/S05/c025/img1/003624.jpg,1048,23
./validation/S05/c025/img1/003625.jpg,1048,24
./validation/S05/c025/img1/003626.jpg,1048,25
./validation/S05/c025/img1/003627.jpg,1048,26
./validation/S05/c025/img1/003628.jpg,1048,27
./validation/S05/c025/img1/003629.jpg,1048,28
./validation/S05/c025/img1/003630.jpg,1048,29
./validation/S05/c025/img1/003631.jpg,1048,30
./validation/S05/c025/img1/003632.jpg,1048,31
